"ESP","Spain","TIME00","2000","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",121.9,,
"ESP","Spain","TIME01","2001","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",130.2,,
"ESP","Spain","TIME01","2001","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",128.3,,
"ESP","Spain","TIME01","2001","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",132.1,,
"ESP","Spain","TIME02","2002","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",132.5,,
"ESP","Spain","TIME02","2002","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",130.6,,
"ESP","Spain","TIME02","2002","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",134.4,,
"ESP","Spain","TIME03","2003","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",133.8,,
"ESP","Spain","TIME03","2003","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",132,,
"ESP","Spain","TIME03","2003","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",135.7,,
"ESP","Spain","TIME04","2004","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",149.3,,
"ESP","Spain","TIME04","2004","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",147.4,,
"ESP","Spain","TIME04","2004","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",151.3,,
"ESP","Spain","TIME05","2005","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",160.4,,
"ESP","Spain","TIME05","2005","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",158.4,,
"ESP","Spain","TIME05","2005","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",162.3,,
"ESP","Spain","TIME06","2006","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",166.3,,
"ESP","Spain","TIME06","2006","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",164.3,,
"ESP","Spain","TIME06","2006","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",168.2,,
"ESP","Spain","TIME07","2007","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",185.8,,
"ESP","Spain","TIME07","2007","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",183.8,,
"ESP","Spain","TIME07","2007","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",187.9,,
"ESP","Spain","TIME08","2008","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",189.5,,
"ESP","Spain","TIME08","2008","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",187.5,,
"ESP","Spain","TIME08","2008","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",191.6,,
"ESP","Spain","TIME09","2009","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",193.1,,
"ESP","Spain","TIME09","2009","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",191,,
"ESP","Spain","TIME09","2009","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",195.1,,
"ESP","Spain","TIME10","2010","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",206.7,,
"ESP","Spain","TIME10","2010","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",204.6,,
"ESP","Spain","TIME10","2010","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",208.8,,
"ESP","Spain","TIME11","2011","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",212.5,,
"ESP","Spain","TIME11","2011","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",210.4,,
"ESP","Spain","TIME11","2011","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",214.6,,
"ESP","Spain","TIME12","2012","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",216.7,,
"ESP","Spain","TIME12","2012","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",214.6,,
"ESP","Spain","TIME12","2012","ADMRCHFL","Congestive heart failure hospital admission","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",218.8,,
"ESP","Spain","TIME00","2000","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",75.2,,
"ESP","Spain","TIME00","2000","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",73.8,,
"ESP","Spain","TIME00","2000","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",76.5,,
"ESP","Spain","TIME01","2001","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",77.8,,
"ESP","Spain","TIME01","2001","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",76.4,,
"ESP","Spain","TIME01","2001","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",79.2,,
"ESP","Spain","TIME02","2002","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",77.8,,
"ESP","Spain","TIME02","2002","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",76.4,,
"ESP","Spain","TIME02","2002","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",79.1,,
"ESP","Spain","TIME03","2003","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",77.7,,
"ESP","Spain","TIME03","2003","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",76.3,,
"ESP","Spain","TIME03","2003","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",79.1,,
"ESP","Spain","TIME04","2004","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",78.5,,
"ESP","Spain","TIME04","2004","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",77.1,,
"ESP","Spain","TIME04","2004","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",79.8,,
"ESP","Spain","TIME05","2005","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",80,,
"ESP","Spain","TIME05","2005","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",78.7,,
"ESP","Spain","TIME05","2005","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",81.4,,
"ESP","Spain","TIME06","2006","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",79.3,,
"ESP","Spain","TIME06","2006","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",77.9,,
"ESP","Spain","TIME06","2006","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",80.6,,
"ESP","Spain","TIME07","2007","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",80.1,,
"ESP","Spain","TIME07","2007","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",78.8,,
"ESP","Spain","TIME07","2007","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",81.4,,
"ESP","Spain","TIME08","2008","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",78,,
"ESP","Spain","TIME08","2008","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",76.7,,
"ESP","Spain","TIME08","2008","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",79.3,,
"ESP","Spain","TIME09","2009","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",76.8,,
"ESP","Spain","TIME09","2009","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",75.5,,
"ESP","Spain","TIME09","2009","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",78.1,,
"ESP","Spain","TIME10","2010","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",76,,
"ESP","Spain","TIME10","2010","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",74.7,,
"ESP","Spain","TIME10","2010","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",77.2,,
"ESP","Spain","TIME11","2011","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",72.5,,
"ESP","Spain","TIME11","2011","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",71.3,,
"ESP","Spain","TIME11","2011","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",73.7,,
"ESP","Spain","TIME12","2012","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",68.9,,
"ESP","Spain","TIME12","2012","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",67.7,,
"ESP","Spain","TIME12","2012","ADMRDBUC","Diabetes hospital admission ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",70.1,,
"ESP","Spain","TIME00","2000","ADMRDBLE","Admission based diabetes lower extremity amputation ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",9.4,,
"ESP","Spain","TIME00","2000","ADMRDBLE","Admission based diabetes lower extremity amputation ","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",8.9,,
"ESP","Spain","TIME00","2000","ADMRDBLE","Admission based diabetes lower extremity amputation ","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",9.9,,
"ESP","Spain","TIME01","2001","ADMRDBLE","Admission based diabetes lower extremity amputation ","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_MPOP","Age-sex standardised rate per 100 000 population",10.4,,
